-7.153037092599683067e-02,-6.006386899188049799e-01,9.965136508764121936e-02,-1.201277379837609960e+00,1.310581326315390926e-02
6.795977489346759215e-02,-2.916937497932767798e-01,-5.034756541161992116e-01,-5.833874995865535595e-01,1.824599716980737529e+00
-7.303666317171367273e-02,-6.017066122293969199e-01,-1.550663431066132691e+00,-1.203413224458793840e+00,4.645866906774941185e+00
2.164585895819748709e-02,1.852278184508937775e+00,6.856297480602732697e-02,3.704556369017875550e+00,-6.543161101609977770e-01
4.557183990381378710e-03,-1.349722473793392094e-02,-1.062303713726104881e+00,-2.699444947586784188e-02,3.224813420275177922e+00
-6.516003476058171429e-02,-1.057710928955900354e+00,4.735924306351815827e-01,-2.115421857911800707e+00,-1.759358147661600702e+00
2.143944089325325875e-01,8.225449121031890298e-01,-9.194242342338031504e-01,1.645089824206378060e+00,3.245832569410284751e+00
6.339190223180111994e-02,-1.220843649971022238e+00,1.549934405017539429e+00,-2.441687299942044476e+00,-4.723331905803687114e+00
-2.025142586657607269e-01,2.088635950047554035e-01,-7.832532923362370836e-01,4.177271900095108070e-01,1.937011278612455367e+00
1.864543147694276357e-02,-1.959670123879775572e+00,-3.220615162056755798e-01,-3.919340247759551144e+00,8.054916277905299626e-01
-6.617864647683879831e-02,-1.328186048898430505e+00,8.135172173696697540e-01,-2.656372097796861009e+00,-2.234085924971196846e+00
8.524333347962240182e-02,1.968612358691235187e-01,-1.230864316433955219e+00,3.937224717382470374e-01,3.410730672899878524e+00
-7.925207384327007110e-02,7.384665799954104326e-01,2.274599346041294157e-01,1.476933159990820865e+00,-1.093490001595603944e+00
-1.147364414668990140e-02,1.713682811899704950e-01,1.307142754282428099e+00,3.427365623799409899e-01,-3.799584657101327867e+00
5.049872789804571438e-02,-1.156482823882405281e-01,-1.607483234561227547e+00,-2.312965647764810562e-01,4.944932989238044030e+00
8.657551941701215059e-02,-3.011036955892887890e-01,1.846338585323042125e-01,-6.022073911785775779e-01,-8.073731632824775462e-01
-1.200296407055776310e-01,-1.478521990367427374e+00,2.598827942484235320e-01,-2.957043980734854749e+00,-1.015167535554432066e+00
-3.345012358409484021e-02,-7.198442083947086401e-01,7.818228717773103575e-01,-1.439688416789417280e+00,-2.229443646653113120e+00
-4.749453111609561878e-02,-4.606387709597875024e-01,-1.236950710878081949e+00,-9.212775419195750048e-01,2.986809961885583675e+00
-6.533292325737119488e-02,1.057122226218915717e+00,-1.320456613084276309e+00,2.114244452437831434e+00,3.257637952064551534e+00
1.765454240281096876e-01,3.436182895684614103e-01,5.219415656168976403e-01,6.872365791369228205e-01,-1.925046807476910704e+00
4.049817109609555460e-02,-1.763040155362733952e+00,2.969846732331860584e-01,-3.526080310725467903e+00,-9.976775955554818553e-01
-1.260883954335045298e-01,3.240839693947950018e-01,2.504928503458765388e-01,6.481679387895900035e-01,-5.960247682386272672e-01
9.178619470547760839e-02,-3.850822804163165358e-01,3.464482094969756898e-01,-7.701645608326330716e-01,-3.016665200161511295e-01
2.122156197012633472e-01,-6.769220003059587265e-01,-6.800247215784908095e-01,-1.353844000611917453e+00,2.468903976336482398e+00
1.032465260551146957e-01,6.116762888408678878e-01,2.322536971610035528e-01,1.223352577681735776e+00,-7.767303564647242142e-01
-1.519369965954013579e-01,1.030999522495950949e+00,2.930724732986812464e-01,2.061999044991901897e+00,-8.887255238473881214e-01
-4.842340728662514193e-02,9.312801191161985681e-01,-7.143514180263678126e-01,1.862560238232397136e+00,1.641789571760198907e+00
1.266911149186622787e-01,-8.392175232226385395e-01,1.865774511144756564e+00,-1.678435046445277079e+00,-5.606580101430464147e+00
-7.076694656187808297e-02,-3.092123758512145826e-01,4.738329209117875251e-01,-6.184247517024291652e-01,-1.565828082195431792e+00
4.438194281462284896e-02,3.312634314035639571e-01,-1.191303497202648609e+00,6.625268628071279142e-01,3.735269771776990932e+00
7.746340534293368052e-02,9.755451271223591903e-01,6.565536086338297217e-01,1.951090254244718381e+00,-2.383276297677650479e+00
-9.269304715780829484e-02,-4.791742378452899520e-01,-9.746816702273214394e-01,-9.583484756905799040e-01,3.183718267802550184e+00
-5.952535606180008217e-03,-1.856589766638171157e-01,7.870846037424520381e-01,-3.713179533276342315e-01,-1.594884354726067155e+00
-3.241267340069072800e-01,-1.106334974006028204e+00,1.158595579007404064e+00,-2.212669948012056409e+00,-3.530166811250641246e+00
-1.024387641334289917e-01,-1.196206624080670800e+00,-8.206823183517104603e-01,-2.392413248161341599e+00,2.662902816104602000e+00
-2.525681513931603284e-02,8.125258223941980162e-01,9.633761292443218105e-01,1.625051644788396032e+00,-2.545056391877409396e+00
-1.247783181964849525e-01,1.356240028570822931e+00,4.127809269364983158e-01,2.712480057141645862e+00,-1.438953016752412939e+00
1.632411303931635416e-01,-7.201012158033384680e-02,8.220601599944900029e-01,-1.440202431606676936e-01,-2.354134239078261359e+00
-1.430141377960632842e-01,1.003532897892024156e+00,1.896792982653947357e+00,2.007065795784048312e+00,-5.684082747570944782e+00
-4.400444866969838165e-02,3.616360250476341465e-01,-2.453881160028704989e-01,7.232720500952682929e-01,7.850023972830273422e-01
1.307405772860913487e-02,-6.451197546051242737e-01,-7.537361643574895798e-01,-1.290239509210248547e+00,1.874703601144735776e+00
1.441273289066115626e-01,3.613956055084139307e-01,-8.895144296255232952e-01,7.227912110168278614e-01,2.680798376006041206e+00
-1.435862151179439494e-01,1.538036566465969202e+00,-8.158102849654382815e-01,3.076073132931938403e+00,2.696430000519039805e+00
1.163163752154959679e-01,-3.582603910995153795e-02,-7.710170941410419976e-02,-7.165207821990307591e-02,9.568769321398333805e-01
1.023306101958705019e-03,1.564643655814006218e+00,3.411519748166438881e-01,3.129287311628012436e+00,-5.438205114073282331e-01
-9.815086510479509307e-02,-2.619745104089744370e+00,2.766907993300190549e-01,-5.239490208179488739e+00,2.465188307657210087e-01
4.621034742632707665e-02,8.219025043752238302e-01,8.271832490360238044e-01,1.643805008750447660e+00,-2.865223528552096610e+00
1.990596955734700441e-02,8.704706823817122407e-02,1.300189187790701945e-02,1.740941364763424481e-01,3.971546427266180457e-01
-6.002168771587947094e-02,-2.990073504658674608e-01,1.453534077157316862e+00,-5.980147009317349216e-01,-4.268931228602775185e+00
6.980208499001891789e-03,9.176077653550229751e-02,-2.646568332379560795e-01,1.835215530710045950e-01,1.888871966322704488e+00
-3.853135968617601992e-02,-1.987568914600892800e+00,2.720169166589618825e+00,-3.975137829201785600e+00,-8.564656642446431434e+00
1.135173452512480523e-02,-2.196718878375119310e-01,6.256673477650062098e-01,-4.393437756750238621e-01,-2.296862964385406602e+00
6.621306745210467359e-02,3.571125715117464128e-01,-8.571575564162825511e-01,7.142251430234928256e-01,2.271776346526836576e+00
1.586016816145352226e-01,1.477894044741516089e+00,-1.070892498061112308e+00,2.955788089483032177e+00,2.150729632028433702e+00
-1.237815498826849159e-01,-5.182702182736473873e-01,4.824724152431852930e-01,-1.036540436547294775e+00,-1.710294756569936458e+00
2.133033374656266856e-01,-8.084936028931876129e-01,-2.234627853258508989e-01,-1.616987205786375226e+00,2.908220252007037709e-01
-1.952087799522501943e-01,-5.017570435845365440e-01,7.140004940920919863e-01,-1.003514087169073088e+00,-2.066804589038171880e+00
-1.517850950355833367e-02,9.154021177020741362e-01,4.732376245735448461e-01,1.830804235404148272e+00,-1.248834885832054820e+00
5.883172064845765270e-02,3.287511096596844595e-01,-7.282891265687277405e-02,6.575022193193689191e-01,1.156572157578561466e+00
2.809918677350326660e-02,-5.297602037670388064e-01,-8.467937180684049769e-01,-1.059520407534077613e+00,3.015593073298239890e+00
-6.226995198205938220e-02,5.132674331133560974e-01,-1.514847224685864635e+00,1.026534866226712195e+00,4.256089846226393192e+00
-2.081222503572752180e-02,9.707754934804038727e-02,-4.465149520670210759e-01,1.941550986960807745e-01,8.903375205268841963e-01
-4.930009346588328650e-02,9.686449905328892163e-01,8.563987943234723232e-01,1.937289981065778433e+00,-2.323236797217163918e+00
-5.893647569442115458e-02,-7.020530938773523744e-01,2.140937441302039612e-01,-1.404106187754704749e+00,-1.302397835900932943e+00
8.496020970210246825e-02,-3.276621465977682113e-01,-1.245738778711988015e+00,-6.553242931955364226e-01,4.652945719063140473e+00
3.570154859650473411e-02,-3.921081531321576330e-01,1.731809258511819993e-01,-7.842163062643152660e-01,7.017728280709756294e-02
-6.929095952606542652e-02,-1.463514948132118576e+00,3.853173797288367841e-01,-2.927029896264237152e+00,-1.390539965238862807e+00
8.995998754332507064e-02,2.961202770645760540e-01,-8.838574362011329955e-01,5.922405541291521081e-01,1.795005044057960353e+00
3.072995208766093542e-02,2.610552721798893305e-01,1.537251059455279067e-01,5.221105443597786611e-01,2.157608692461226996e-01
8.128621188389600905e-02,5.113456642460889774e-03,5.820871844599989631e-02,1.022691328492177955e-02,-2.318960779643086390e-01
6.296288419236122091e-02,-2.345871333751469168e-01,-1.142970297830623094e+00,-4.691742667502938335e-01,4.047819049478599496e+00
