7.700000000000000000e+01,3.970716560086755749e+02,3.763750952409863970e+01
7.800000000000000000e+01,8.332009328034067153e+01,2.546941385202149633e+01
7.900000000000000000e+01,2.113095778449226714e+02,4.746919954946937992e+01
8.000000000000000000e+01,1.021410767863083748e+02,1.550083776583973005e+01
8.100000000000000000e+01,4.383965416440170770e+02,2.364265404201034215e+01
8.200000000000000000e+01,3.304841570724010467e+02,1.453894084962356281e+01
8.300000000000000000e+01,1.989041111836921232e+02,4.698774473114251293e+01
8.400000000000000000e+01,7.860125762871064126e+01,4.509357413523923697e+01
8.500000000000000000e+01,1.899420447720479785e+02,2.031766510860622432e+01
8.600000000000000000e+01,1.963324949120361680e+02,3.639936184136715980e+01
8.700000000000000000e+01,3.783227802521288368e+02,4.268888800804863592e+01
8.800000000000000000e+01,3.369008621098458889e+02,3.220803246397849762e+01
8.900000000000000000e+01,4.492457341593469664e+02,3.118602313424025851e+01
9.000000000000000000e+01,2.624967163228772051e+02,1.967409163601806910e+01
9.100000000000000000e+01,1.038174106722357664e+02,1.372411071223596934e+01
9.200000000000000000e+01,3.709601542503477276e+02,4.588863031813306748e+01
9.300000000000000000e+01,3.923532718776038450e+02,4.601672228653321639e+01
9.400000000000000000e+01,3.025747389062732964e+02,3.532405829093072214e+01
9.500000000000000000e+01,3.969352309795524434e+02,2.356119164194802806e+01
9.600000000000000000e+01,2.722080183639758388e+02,2.396838298450643379e+01
9.700000000000000000e+01,2.852297732218972897e+02,3.903822715480957584e+01
9.800000000000000000e+01,2.423934582613473196e+02,4.588441039810308553e+01
9.900000000000000000e+01,6.143860703484283192e+01,4.548345697060469206e+01
1.000000000000000000e+02,9.855114214698700437e+01,4.119502183430495279e+01
